"WR1 1AA",10,385268,255404,"E92000001","E19000001","E18000005","E10000034","E07000237","E05007883"
"WR1 1AD",10,385106,255340,"E92000001","E19000001","E18000005","E10000034","E07000237","E05007880"
"WR1 1AE",10,384887,256355,"E92000001","E19000001","E18000005","E10000034","E07000237","E05007891"
"WR1 1AG",10,384958,256351,"E92000001","E19000001","E18000005","E10000034","E07000237","E05007891"
"WR1 1AN",10,384873,255295,"E92000001","E19000001","E18000005","E10000034","E07000237","E05007883"
"WR1 1DB",10,384967,255197,"E92000001","E19000001","E18000005","E10000034","E07000237","E05007883"
"WR1 1DD",10,384980,255141,"E92000001","E19000001","E18000005","E10000034","E07000237","E05007883"
"WR1 1DF",10,384943,255374,"E92000001","E19000001","E18000005","E10000034","E07000237","E05007880"
"WR1 1DG",10,384987,255107,"E92000001","E19000001","E18000005","E10000034","E07000237","E05007883"
"WR1 1DJ",10,384854,255356,"E92000001","E19000001","E18000005","E10000034","E07000237","E05007883"
"WR1 1DL",10,384997,255133,"E92000001","E19000001","E18000005","E10000034","E07000237","E05007883"
"WR1 1DN",10,384940,255315,"E92000001","E19000001","E18000005","E10000034","E07000237","E05007880"
"WR1 1DS",10,384870,255428,"E92000001","E19000001","E18000005","E10000034","E07000237","E05007880"
"WR1 1DT",10,384909,255382,"E92000001","E19000001","E18000005","E10000034","E07000237","E05007880"
"WR1 1DX",10,384903,255205,"E92000001","E19000001","E18000005","E10000034","E07000237","E05007883"
"WR1 1EA",10,384927,255185,"E92000001","E19000001","E18000005","E10000034","E07000237","E05007883"
"WR1 1EB",10,384933,255143,"E92000001","E19000001","E18000005","E10000034","E07000237","E05007883"
"WR1 1EE",10,384864,255313,"E92000001","E19000001","E18000005","E10000034","E07000237","E05007883"
"WR1 1EF",10,384875,255326,"E92000001","E19000001","E18000005","E10000034","E07000237","E05007883"
"WR1 1EQ",10,384931,255436,"E92000001","E19000001","E18000005","E10000034","E07000237","E05007880"
"WR1 1HA",10,384899,255504,"E92000001","E19000001","E18000005","E10000034","E07000237","E05007880"
"WR1 1HB",10,384944,255471,"E92000001","E19000001","E18000005","E10000034","E07000237","E05007880"
"WR1 1HD",10,384818,255522,"E92000001","E19000001","E18000005","E10000034","E07000237","E05007880"
"WR1 1HL",10,384811,255571,"E92000001","E19000001","E18000005","E10000034","E07000237","E05007880"
"WR1 1HP",10,384731,255853,"E92000001","E19000001","E18000005","E10000034","E07000237","E05007880"
