"HU1 1AA",10,510050,428808,"E92000001","E19000001","E18000003","","E06000010","E05001677"
"HU1 1AZ",10,509909,428111,"E92000001","E19000001","E18000003","","E06000010","E05001677"
"HU1 1DB",10,509995,428756,"E92000001","E19000001","E18000003","","E06000010","E05001677"
"HU1 1EA",10,510060,428684,"E92000001","E19000001","E18000003","","E06000010","E05001677"
"HU1 1ED",10,509996,428737,"E92000001","E19000001","E18000003","","E06000010","E05001677"
"HU1 1EJ",10,510046,428761,"E92000001","E19000001","E18000003","","E06000010","E05001677"
"HU1 1EL",10,510075,428735,"E92000001","E19000001","E18000003","","E06000010","E05001677"
"HU1 1EN",10,510037,428720,"E92000001","E19000001","E18000003","","E06000010","E05001677"
"HU1 1EP",10,510128,428884,"E92000001","E19000001","E18000003","","E06000010","E05001677"
"HU1 1ER",10,510008,428749,"E92000001","E19000001","E18000003","","E06000010","E05001677"
"HU1 1EW",10,510314,428927,"E92000001","E19000001","E18000003","","E06000010","E05001677"
"HU1 1EX",10,510461,428821,"E92000001","E19000001","E18000003","","E06000010","E05001671"
"HU1 1HA",10,510237,429010,"E92000001","E19000001","E18000003","","E06000010","E05001677"
"HU1 1HB",10,510177,428932,"E92000001","E19000001","E18000003","","E06000010","E05001677"
"HU1 1HH",10,510461,428821,"E92000001","E19000001","E18000003","","E06000010","E05001671"
"HU1 1HJ",10,510019,428928,"E92000001","E19000001","E18000003","","E06000010","E05001677"
"HU1 1HP",10,510045,428898,"E92000001","E19000001","E18000003","","E06000010","E05001677"
"HU1 1HT",10,509989,428662,"E92000001","E19000001","E18000003","","E06000010","E05001677"
"HU1 1JE",10,509973,428662,"E92000001","E19000001","E18000003","","E06000010","E05001677"
"HU1 1JG",10,510006,428683,"E92000001","E19000001","E18000003","","E06000010","E05001677"
"HU1 1JQ",10,510461,428821,"E92000001","E19000001","E18000003","","E06000010","E05001671"
"HU1 1JS",10,510461,428821,"E92000001","E19000001","E18000003","","E06000010","E05001671"
"HU1 1JU",10,509992,428639,"E92000001","E19000001","E18000003","","E06000010","E05001677"
