"HP1 1AB",10,504455,206756,"E92000001","E19000001","E18000006","E10000015","E07000096","E05004701"
"HP1 1AE",10,505270,207620,"E92000001","E19000001","E18000006","E10000015","E07000096","E05004703"
"HP1 1AF",10,504393,206196,"E92000001","E19000001","E18000006","E10000015","E07000096","E05004701"
"HP1 1AG",10,505335,206801,"E92000001","E19000001","E18000006","E10000015","E07000096","E05004701"
"HP1 1AH",10,505168,206824,"E92000001","E19000001","E18000006","E10000015","E07000096","E05004701"
"HP1 1AJ",10,505387,206433,"E92000001","E19000001","E18000006","E10000015","E07000096","E05004701"
"HP1 1AL",10,505412,206390,"E92000001","E19000001","E18000006","E10000015","E07000096","E05004701"
"HP1 1AN",10,505351,206477,"E92000001","E19000001","E18000006","E10000015","E07000096","E05004701"
"HP1 1AP",10,505351,206426,"E92000001","E19000001","E18000006","E10000015","E07000096","E05004701"
"HP1 1AQ",10,505353,206386,"E92000001","E19000001","E18000006","E10000015","E07000096","E05004701"
"HP1 1AS",10,505409,206358,"E92000001","E19000001","E18000006","E10000015","E07000096","E05004701"
"HP1 1AT",10,505402,206354,"E92000001","E19000001","E18000006","E10000015","E07000096","E05004701"
"HP1 1AU",10,505394,206352,"E92000001","E19000001","E18000006","E10000015","E07000096","E05004701"
"HP1 1AW",10,504664,206956,"E92000001","E19000001","E18000006","E10000015","E07000096","E05004701"
"HP1 1AX",10,505393,206342,"E92000001","E19000001","E18000006","E10000015","E07000096","E05004701"
"HP1 1AY",10,505377,206367,"E92000001","E19000001","E18000006","E10000015","E07000096","E05004701"
"HP1 1AZ",10,505413,206357,"E92000001","E19000001","E18000006","E10000015","E07000096","E05004701"
"HP1 1BA",10,505527,207017,"E92000001","E19000001","E18000006","E10000015","E07000096","E05004705"
"HP1 1BB",10,505577,207008,"E92000001","E19000001","E18000006","E10000015","E07000096","E05004705"
"HP1 1BD",10,505571,206848,"E92000001","E19000001","E18000006","E10000015","E07000096","E05004705"
"HP1 1BE",10,505577,207018,"E92000001","E19000001","E18000006","E10000015","E07000096","E05004705"
"HP1 1BH",10,505504,206818,"E92000001","E19000001","E18000006","E10000015","E07000096","E05004705"
"HP1 1BJ",10,505515,206682,"E92000001","E19000001","E18000006","E10000015","E07000096","E05004705"
"HP1 1BL",10,505558,206669,"E92000001","E19000001","E18000006","E10000015","E07000096","E05004705"
"HP1 1BP",10,505523,206648,"E92000001","E19000001","E18000006","E10000015","E07000096","E05004705"
"HP1 1BS",10,505459,206768,"E92000001","E19000001","E18000006","E10000015","E07000096","E05004705"
"HP1 1BT",10,505491,206540,"E92000001","E19000001","E18000006","E10000015","E07000096","E05004705"
"HP1 1BX",10,505459,206716,"E92000001","E19000001","E18000006","E10000015","E07000096","E05004705"
"HP1 1BZ",10,505474,206759,"E92000001","E19000001","E18000006","E10000015","E07000096","E05004705"
"HP1 1DA",10,505500,206730,"E92000001","E19000001","E18000006","E10000015","E07000096","E05004705"
"HP1 1DE",50,505500,206730,"E92000001","E19000001","E18000006","E10000015","E07000096","E05004705"
"HP1 1DH",10,505479,206667,"E92000001","E19000001","E18000006","E10000015","E07000096","E05004705"
"HP1 1DN",10,505482,207263,"E92000001","E19000001","E18000006","E10000015","E07000096","E05004705"
"HP1 1DS",10,505469,206795,"E92000001","E19000001","E18000006","E10000015","E07000096","E05004705"
